zone_id,lat_grid,lon_grid,total_locations,avg_location_score,rescaled_score,restaurant_count,business_count,bus_stop_count,divvy_station_count,population_total_cell,zone_class_mode,geom,geojson,centroid
499,41.95,-87.82,31,28,46,23,3,4,1,1975870,B1-1,"POLYGON((-87.82 41.95, -87.81 41.95, -87.81 41.96, -87.82 41.96, -87.82 41.95))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.82, 41.95], [-87.81, 41.95], [-87.81, 41.96], [-87.82, 41.96], [-87.82, 41.95] ] ] } ",POINT(-87.8149999999845 41.9549999776758)
561,41.98,-87.82,1,24,39,1,0,0,0,29529,B1-1,"POLYGON((-87.82 41.98, -87.81 41.98, -87.81 41.99, -87.82 41.99, -87.82 41.98))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.82, 41.98], [-87.81, 41.98], [-87.81, 41.99], [-87.82, 41.99], [-87.82, 41.98] ] ] } ",POINT(-87.8149999999927 41.9849999775932)
565,41.98,-87.78,17,27,44,9,4,4,0,598687,C1-1,"POLYGON((-87.78 41.98, -87.77 41.98, -87.77 41.99, -87.78 41.99, -87.78 41.98))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.78, 41.98], [-87.77, 41.98], [-87.77, 41.99], [-87.78, 41.99], [-87.78, 41.98] ] ] } ",POINT(-87.7749999999714 41.9849999775962)
569,41.98,-87.74,5,23,39,1,0,3,1,57344,POS-1,"POLYGON((-87.74 41.98, -87.73 41.98, -87.73 41.99, -87.74 41.99, -87.74 41.98))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.74, 41.98], [-87.73, 41.98], [-87.73, 41.99], [-87.74, 41.99], [-87.74, 41.98] ] ] } ",POINT(-87.735000000008 41.9849999775855)
612,42,-87.67,101,37,61,62,27,10,2,4101570,B3-2,"POLYGON((-87.67 42, -87.66 42, -87.66 42.01, -87.67 42.01, -87.67 42))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.67, 42], [-87.66, 42], [-87.66, 42.01], [-87.67, 42.01], [-87.67, 42] ] ] } ",POINT(-87.6649999999754 42.0049999775305)
43,41.69,-87.64,51,27,44,18,17,15,1,2318486,B3-1,"POLYGON((-87.64 41.69, -87.63 41.69, -87.63 41.7, -87.64 41.7, -87.64 41.69))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.64, 41.69], [-87.63, 41.69], [-87.63, 41.7], [-87.64, 41.7], [-87.64, 41.69] ] ] } ",POINT(-87.6349999999752 41.6949999787838)
79,41.71,-87.6,16,30,49,2,8,6,0,667240,M2-3,"POLYGON((-87.6 41.71, -87.59 41.71, -87.59 41.72, -87.6 41.72, -87.6 41.71))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.6, 41.71], [-87.59, 41.71], [-87.59, 41.72], [-87.6, 41.72], [-87.6, 41.71] ] ] } ",POINT(-87.5949999999808 41.7149999786725)
84,41.71,-87.54,24,28,46,15,3,5,1,1485612,B3-1,"POLYGON((-87.54 41.71, -87.53 41.71, -87.53 41.72, -87.54 41.72, -87.54 41.71))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.54, 41.71], [-87.53, 41.71], [-87.53, 41.72], [-87.54, 41.72], [-87.54, 41.71] ] ] } ",POINT(-87.5349999999958 41.7149999786803)
131,41.74,-87.6,45,25,40,17,17,8,3,2082772,B3-2,"POLYGON((-87.6 41.74, -87.59 41.74, -87.59 41.75, -87.6 41.75, -87.6 41.74))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.6, 41.74], [-87.59, 41.74], [-87.59, 41.75], [-87.6, 41.75], [-87.6, 41.74] ] ] } ",POINT(-87.5949999999934 41.7449999786044)
289,41.82,-87.68,16,25,40,7,2,5,2,553455,B3-1,"POLYGON((-87.68 41.82, -87.67 41.82, -87.67 41.83, -87.68 41.83, -87.68 41.82))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.68, 41.82], [-87.67, 41.82], [-87.67, 41.83], [-87.68, 41.83], [-87.68, 41.82] ] ] } ",POINT(-87.6749999999971 41.8249999782205)
305,41.83,-87.65,73,31,51,48,13,10,2,4250723,B1-2,"POLYGON((-87.65 41.83, -87.64 41.83, -87.64 41.84, -87.65 41.84, -87.65 41.83))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.65, 41.83], [-87.64, 41.83], [-87.64, 41.84], [-87.65, 41.84], [-87.65, 41.83] ] ] } ",POINT(-87.6450000000133 41.8349999782662)
545,41.97,-87.76,52,29,47,26,11,14,1,2121728,B1-2,"POLYGON((-87.76 41.97, -87.75 41.97, -87.75 41.98, -87.76 41.98, -87.76 41.97))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.76, 41.97], [-87.75, 41.97], [-87.75, 41.98], [-87.76, 41.98], [-87.76, 41.97] ] ] } ",POINT(-87.7549999999766 41.9749999776325)
42,41.69,-87.65,19,26,42,6,8,4,1,698180,B1-1,"POLYGON((-87.65 41.69, -87.64 41.69, -87.64 41.7, -87.65 41.7, -87.65 41.69))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.65, 41.69], [-87.64, 41.69], [-87.64, 41.7], [-87.65, 41.7], [-87.65, 41.69] ] ] } ",POINT(-87.6450000000361 41.6949999787938)
74,41.71,-87.65,22,24,39,5,9,6,2,698180,B3-1,"POLYGON((-87.65 41.71, -87.64 41.71, -87.64 41.72, -87.65 41.72, -87.65 41.71))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.65, 41.71], [-87.64, 41.71], [-87.64, 41.72], [-87.65, 41.72], [-87.65, 41.71] ] ] } ",POINT(-87.6450000000131 41.7149999786744)
76,41.71,-87.63,16,25,40,5,5,5,1,667240,B3-1,"POLYGON((-87.63 41.71, -87.62 41.71, -87.62 41.72, -87.63 41.72, -87.63 41.71))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.63, 41.71], [-87.62, 41.71], [-87.62, 41.72], [-87.63, 41.72], [-87.63, 41.71] ] ] } ",POINT(-87.6249999999942 41.7149999786731)
94,41.72,-87.6,22,22,39,6,7,8,1,823684,C1-2,"POLYGON((-87.6 41.72, -87.59 41.72, -87.59 41.73, -87.6 41.73, -87.6 41.72))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.6, 41.72], [-87.59, 41.72], [-87.59, 41.73], [-87.6, 41.73], [-87.6, 41.72] ] ] } ",POINT(-87.595000000003 41.7249999787185)
126,41.74,-87.65,41,26,42,13,19,9,0,2179072,B3-1,"POLYGON((-87.65 41.74, -87.64 41.74, -87.64 41.75, -87.65 41.75, -87.65 41.74))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.65, 41.74], [-87.64, 41.74], [-87.64, 41.75], [-87.65, 41.75], [-87.65, 41.74] ] ] } ",POINT(-87.6450000000379 41.7449999785988)
237,41.79,-87.66,38,24,39,10,15,11,2,922243,B3-2,"POLYGON((-87.66 41.79, -87.65 41.79, -87.65 41.8, -87.66 41.8, -87.66 41.79))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.66, 41.79], [-87.65, 41.79], [-87.65, 41.8], [-87.66, 41.8], [-87.66, 41.79] ] ] } ",POINT(-87.6550000000136 41.7949999783791)
295,41.82,-87.62,60,29,47,21,18,18,3,1246908,B3-3,"POLYGON((-87.62 41.82, -87.61 41.82, -87.61 41.83, -87.62 41.83, -87.62 41.82))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.62, 41.82], [-87.61, 41.82], [-87.61, 41.83], [-87.62, 41.83], [-87.62, 41.82] ] ] } ",POINT(-87.6149999999946 41.8249999782145)
300,41.83,-87.7,20,25,40,4,3,13,0,637273,RS-3,"POLYGON((-87.7 41.83, -87.69 41.83, -87.69 41.84, -87.7 41.84, -87.7 41.83))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.7, 41.83], [-87.69, 41.83], [-87.69, 41.84], [-87.7, 41.84], [-87.7, 41.83] ] ] } ",POINT(-87.6950000000061 41.8349999782868)
313,41.84,-87.71,79,28,46,47,20,11,1,5760593,B3-2,"POLYGON((-87.71 41.84, -87.7 41.84, -87.7 41.85, -87.71 41.85, -87.71 41.84))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.71, 41.84], [-87.7, 41.84], [-87.7, 41.85], [-87.71, 41.85], [-87.71, 41.84] ] ] } ",POINT(-87.7049999999852 41.8449999781705)
427,41.91,-87.73,84,32,53,44,24,15,1,5475450,B1-1,"POLYGON((-87.73 41.91, -87.72 41.91, -87.72 41.92, -87.73 41.92, -87.73 41.91))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.73, 41.91], [-87.72, 41.91], [-87.72, 41.92], [-87.73, 41.92], [-87.73, 41.91] ] ] } ",POINT(-87.7249999999826 41.9149999778756)
549,41.97,-87.72,84,37,61,59,20,4,1,6260197,B1-2,"POLYGON((-87.72 41.97, -87.71 41.97, -87.71 41.98, -87.72 41.98, -87.72 41.97))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.72, 41.97], [-87.71, 41.97], [-87.71, 41.98], [-87.72, 41.98], [-87.72, 41.97] ] ] } ",POINT(-87.7150000000056 41.9749999776394)
614,42.01,-87.91,110,6,39,107,3,0,0,0,M1-1,"POLYGON((-87.91 42.01, -87.9 42.01, -87.9 42.02, -87.91 42.02, -87.91 42.01))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.91, 42.01], [-87.9, 42.01], [-87.9, 42.02], [-87.91, 42.02], [-87.91, 42.01] ] ] } ",POINT(-87.9049999999793 42.0149999774867)
12,41.66,-87.61,12,24,39,2,3,6,1,295473,M1-1,"POLYGON((-87.61 41.66, -87.6 41.66, -87.6 41.67, -87.61 41.67, -87.61 41.66))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.61, 41.66], [-87.6, 41.66], [-87.6, 41.67], [-87.61, 41.67], [-87.61, 41.66] ] ] } ",POINT(-87.6049999999987 41.6649999789175)
30,41.68,-87.64,39,27,44,17,12,9,1,1817018,B3-1,"POLYGON((-87.64 41.68, -87.63 41.68, -87.63 41.69, -87.64 41.69, -87.64 41.68))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.64, 41.68], [-87.63, 41.68], [-87.63, 41.69], [-87.64, 41.69], [-87.64, 41.68] ] ] } ",POINT(-87.6349999999672 41.6849999788318)
71,41.71,-87.68,34,27,44,19,8,6,1,1283292,B1-1,"POLYGON((-87.68 41.71, -87.67 41.71, -87.67 41.72, -87.68 41.72, -87.68 41.71))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.68, 41.71], [-87.67, 41.71], [-87.67, 41.72], [-87.68, 41.72], [-87.68, 41.71] ] ] } ",POINT(-87.6749999999916 41.7149999786665)
92,41.72,-87.62,24,24,39,7,7,9,1,874010,B3-1,"POLYGON((-87.62 41.72, -87.61 41.72, -87.61 41.73, -87.62 41.73, -87.62 41.72))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.62, 41.72], [-87.61, 41.72], [-87.61, 41.73], [-87.62, 41.73], [-87.62, 41.72] ] ] } ",POINT(-87.6149999999892 41.7249999786996)
113,41.73,-87.57,9,29,47,2,2,4,1,330136,PD 7,"POLYGON((-87.57 41.73, -87.56 41.73, -87.56 41.74, -87.57 41.74, -87.57 41.73))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.57, 41.73], [-87.56, 41.73], [-87.56, 41.74], [-87.57, 41.74], [-87.57, 41.73] ] ] } ",POINT(-87.5650000000085 41.7349999785921)
127,41.74,-87.64,23,25,40,3,7,11,2,680960,M1-2,"POLYGON((-87.64 41.74, -87.63 41.74, -87.63 41.75, -87.64 41.75, -87.64 41.74))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.64, 41.74], [-87.63, 41.74], [-87.63, 41.75], [-87.64, 41.75], [-87.64, 41.74] ] ] } ",POINT(-87.6349999999905 41.7449999786091)
247,41.8,-87.77,7,21,39,3,3,1,0,235188,C1-1,"POLYGON((-87.77 41.8, -87.76 41.8, -87.76 41.81, -87.77 41.81, -87.77 41.8))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.77, 41.8], [-87.76, 41.8], [-87.76, 41.81], [-87.77, 41.81], [-87.77, 41.8] ] ] } ",POINT(-87.7650000000019 41.8049999783447)
280,41.81,-87.62,65,30,49,34,18,11,2,1729681,B3-3,"POLYGON((-87.62 41.81, -87.61 41.81, -87.61 41.82, -87.62 41.82, -87.62 41.81))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.62, 41.81], [-87.61, 41.81], [-87.61, 41.82], [-87.62, 41.82], [-87.62, 41.81] ] ] } ",POINT(-87.6150000000001 41.8149999782737)
336,41.85,-87.62,68,43,72,37,13,16,2,2614272,DS-5,"POLYGON((-87.62 41.85, -87.61 41.85, -87.61 41.86, -87.62 41.86, -87.62 41.85))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.62, 41.85], [-87.61, 41.85], [-87.61, 41.86], [-87.62, 41.86], [-87.62, 41.85] ] ] } ",POINT(-87.6149999999746 41.8549999781734)
349,41.86,-87.63,61,45,72,37,10,11,3,2398138,PD 383,"POLYGON((-87.63 41.86, -87.62 41.86, -87.62 41.87, -87.63 41.87, -87.63 41.86))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.63, 41.86], [-87.62, 41.86], [-87.62, 41.87], [-87.63, 41.87], [-87.63, 41.86] ] ] } ",POINT(-87.6249999999879 41.8649999780671)
416,41.9,-87.64,121,41,68,71,28,15,7,3267110,C1-5,"POLYGON((-87.64 41.9, -87.63 41.9, -87.63 41.91, -87.64 41.91, -87.64 41.9))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.64, 41.9], [-87.63, 41.9], [-87.63, 41.91], [-87.64, 41.91], [-87.64, 41.9] ] ] } ",POINT(-87.634999999993 41.9049999778996)
433,41.91,-87.67,128,45,72,97,18,9,4,5875643,C1-2,"POLYGON((-87.67 41.91, -87.66 41.91, -87.66 41.92, -87.67 41.92, -87.67 41.91))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.67, 41.91], [-87.66, 41.91], [-87.66, 41.92], [-87.67, 41.92], [-87.67, 41.91] ] ] } ",POINT(-87.6649999999918 41.914999977883)
481,41.94,-87.79,37,27,44,20,6,9,2,1975870,B3-1,"POLYGON((-87.79 41.94, -87.78 41.94, -87.78 41.95, -87.79 41.95, -87.79 41.94))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.79, 41.94], [-87.78, 41.94], [-87.78, 41.95], [-87.79, 41.95], [-87.79, 41.94] ] ] } ",POINT(-87.7849999999955 41.9449999778138)
147,41.75,-87.65,32,27,44,6,16,10,0,1498112,B1-2,"POLYGON((-87.65 41.75, -87.64 41.75, -87.64 41.76, -87.65 41.76, -87.65 41.75))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.65, 41.75], [-87.64, 41.75], [-87.64, 41.76], [-87.65, 41.76], [-87.65, 41.75] ] ] } ",POINT(-87.6450000000236 41.7549999785286)
150,41.75,-87.62,37,28,46,10,14,12,1,1470192,B3-2,"POLYGON((-87.62 41.75, -87.61 41.75, -87.61 41.76, -87.62 41.76, -87.62 41.75))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.62, 41.75], [-87.61, 41.75], [-87.61, 41.76], [-87.62, 41.76], [-87.62, 41.75] ] ] } ",POINT(-87.6150000000098 41.7549999785266)
279,41.81,-87.63,30,27,44,4,6,18,2,614950,B3-1,"POLYGON((-87.63 41.81, -87.62 41.81, -87.62 41.82, -87.63 41.82, -87.63 41.81))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.63, 41.81], [-87.62, 41.81], [-87.62, 41.82], [-87.63, 41.82], [-87.63, 41.81] ] ] } ",POINT(-87.6249999999726 41.8149999782635)
338,41.86,-87.74,2,24,39,1,0,1,0,85979,M2-3,"POLYGON((-87.74 41.86, -87.73 41.86, -87.73 41.87, -87.74 41.87, -87.74 41.86))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.74, 41.86], [-87.73, 41.86], [-87.73, 41.87], [-87.74, 41.87], [-87.74, 41.86] ] ] } ",POINT(-87.7349999999929 41.8649999780674)
398,41.89,-87.64,147,55,72,103,17,18,9,1731295,DX-7,"POLYGON((-87.64 41.89, -87.63 41.89, -87.63 41.9, -87.64 41.9, -87.64 41.89))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.64, 41.89], [-87.63, 41.89], [-87.63, 41.9], [-87.64, 41.9], [-87.64, 41.89] ] ] } ",POINT(-87.6349999999898 41.8949999779574)
408,41.9,-87.72,99,27,44,42,42,11,4,5283252,B3-2,"POLYGON((-87.72 41.9, -87.71 41.9, -87.71 41.91, -87.72 41.91, -87.72 41.9))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.72, 41.9], [-87.71, 41.9], [-87.71, 41.91], [-87.72, 41.91], [-87.72, 41.9] ] ] } ",POINT(-87.7150000000258 41.9049999778999)
421,41.91,-87.79,15,26,42,4,5,6,0,387171,C3-1,"POLYGON((-87.79 41.91, -87.78 41.91, -87.78 41.92, -87.79 41.92, -87.79 41.91))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.79, 41.91], [-87.78, 41.91], [-87.78, 41.92], [-87.79, 41.92], [-87.79, 41.91] ] ] } ",POINT(-87.7850000000329 41.9149999778743)
428,41.91,-87.72,39,38,63,23,8,5,3,2639906,B3-1,"POLYGON((-87.72 41.91, -87.71 41.91, -87.71 41.92, -87.72 41.92, -87.72 41.91))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.72, 41.91], [-87.71, 41.91], [-87.71, 41.92], [-87.72, 41.92], [-87.72, 41.91] ] ] } ",POINT(-87.7150000000217 41.9149999778923)
480,41.94,-87.8,16,28,46,7,4,4,1,835945,B3-1,"POLYGON((-87.8 41.94, -87.79 41.94, -87.79 41.95, -87.8 41.95, -87.8 41.94))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.8, 41.94], [-87.79, 41.94], [-87.79, 41.95], [-87.8, 41.95], [-87.8, 41.94] ] ] } ",POINT(-87.7950000000367 41.944999977813)
502,41.95,-87.79,41,25,40,23,5,12,1,2127860,B3-1,"POLYGON((-87.79 41.95, -87.78 41.95, -87.78 41.96, -87.79 41.96, -87.79 41.95))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.79, 41.95], [-87.78, 41.95], [-87.78, 41.96], [-87.79, 41.96], [-87.79, 41.95] ] ] } ",POINT(-87.7850000000065 41.9549999776804)
531,41.96,-87.68,112,36,60,81,16,11,4,7650099,B1-2,"POLYGON((-87.68 41.96, -87.67 41.96, -87.67 41.97, -87.68 41.97, -87.68 41.96))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.68, 41.96], [-87.67, 41.96], [-87.67, 41.97], [-87.68, 41.97], [-87.68, 41.96] ] ] } ",POINT(-87.6750000000136 41.964999977664)
582,41.99,-87.82,7,25,40,3,0,4,0,88587,RS-2,"POLYGON((-87.82 41.99, -87.81 41.99, -87.81 42, -87.82 42, -87.82 41.99))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.82, 41.99], [-87.81, 41.99], [-87.81, 42], [-87.82, 42], [-87.82, 41.99] ] ] } ",POINT(-87.8150000000097 41.9949999774915)
608,42,-87.71,38,30,49,23,9,5,1,1320840,B3-2,"POLYGON((-87.71 42, -87.7 42, -87.7 42.01, -87.71 42.01, -87.71 42))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.71, 42], [-87.7, 42], [-87.7, 42.01], [-87.71, 42.01], [-87.71, 42] ] ] } ",POINT(-87.7049999999944 42.0049999775286)
118,41.74,-87.73,3,50,72,0,3,0,0,131721,RS-2,"POLYGON((-87.73 41.74, -87.72 41.74, -87.72 41.75, -87.73 41.75, -87.73 41.74))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.73, 41.74], [-87.72, 41.74], [-87.72, 41.75], [-87.73, 41.75], [-87.73, 41.74] ] ] } ",POINT(-87.724999999982 41.7449999786047)
141,41.75,-87.71,24,34,56,9,10,4,1,834233,B1-1,"POLYGON((-87.71 41.75, -87.7 41.75, -87.7 41.76, -87.71 41.76, -87.71 41.75))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.71, 41.75], [-87.7, 41.75], [-87.7, 41.76], [-87.71, 41.76], [-87.71, 41.75] ] ] } ",POINT(-87.704999999985 41.7549999785329)
160,41.76,-87.72,23,25,40,8,5,8,2,1182278,B1-1,"POLYGON((-87.72 41.76, -87.71 41.76, -87.71 41.77, -87.72 41.77, -87.72 41.76))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.72, 41.76], [-87.71, 41.76], [-87.71, 41.77], [-87.72, 41.77], [-87.72, 41.76] ] ] } ",POINT(-87.7150000000264 41.7649999785046)
176,41.76,-87.56,58,30,49,12,31,14,1,1979032,B3-2,"POLYGON((-87.56 41.76, -87.55 41.76, -87.55 41.77, -87.56 41.77, -87.56 41.76))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.56, 41.76], [-87.55, 41.76], [-87.55, 41.77], [-87.56, 41.77], [-87.56, 41.76] ] ] } ",POINT(-87.5549999999972 41.7649999785074)
298,41.83,-87.72,10,23,39,4,0,6,0,343916,M3-3,"POLYGON((-87.72 41.83, -87.71 41.83, -87.71 41.84, -87.72 41.84, -87.72 41.83))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.72, 41.83], [-87.71, 41.83], [-87.71, 41.84], [-87.72, 41.84], [-87.72, 41.83] ] ] } ",POINT(-87.7150000000211 41.8349999782568)
321,41.84,-87.63,51,36,60,22,14,14,1,1960704,B1-1,"POLYGON((-87.63 41.84, -87.62 41.84, -87.62 41.85, -87.63 41.85, -87.63 41.84))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.63, 41.84], [-87.62, 41.84], [-87.62, 41.85], [-87.63, 41.85], [-87.63, 41.84] ] ] } ",POINT(-87.6249999999953 41.8449999781797)
337,41.85,-87.61,7,38,63,5,1,1,0,326784,POS-1,"POLYGON((-87.61 41.85, -87.6 41.85, -87.6 41.86, -87.61 41.86, -87.61 41.85))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.61, 41.85], [-87.6, 41.85], [-87.6, 41.86], [-87.61, 41.86], [-87.61, 41.85] ] ] } ",POINT(-87.6050000000202 41.854999978177)
420,41.91,-87.8,30,29,47,17,6,6,1,989437,B1-1,"POLYGON((-87.8 41.91, -87.79 41.91, -87.79 41.92, -87.8 41.92, -87.8 41.91))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.8, 41.91], [-87.79, 41.91], [-87.79, 41.92], [-87.8, 41.92], [-87.8, 41.91] ] ] } ",POINT(-87.7950000000006 41.9149999778736)
494,41.94,-87.66,102,45,72,72,21,4,5,6514836,B3-2,"POLYGON((-87.66 41.94, -87.65 41.94, -87.65 41.95, -87.66 41.95, -87.66 41.94))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.66, 41.94], [-87.65, 41.94], [-87.65, 41.95], [-87.66, 41.95], [-87.66, 41.94] ] ] } ",POINT(-87.6550000000205 41.9449999778148)
500,41.95,-87.81,50,27,44,33,4,11,2,2811815,B3-1,"POLYGON((-87.81 41.95, -87.8 41.95, -87.8 41.96, -87.81 41.96, -87.81 41.95))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.81, 41.95], [-87.8, 41.95], [-87.8, 41.96], [-87.81, 41.96], [-87.81, 41.95] ] ] } ",POINT(-87.8049999999717 41.9549999776787)
525,41.96,-87.74,16,29,47,9,2,4,1,767574,B3-1,"POLYGON((-87.74 41.96, -87.73 41.96, -87.73 41.97, -87.74 41.97, -87.74 41.96))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.74, 41.96], [-87.73, 41.96], [-87.73, 41.97], [-87.74, 41.97], [-87.74, 41.96] ] ] } ",POINT(-87.7350000000006 41.9649999776707)
526,41.96,-87.73,91,31,51,54,26,10,1,5503469,C1-1,"POLYGON((-87.73 41.96, -87.72 41.96, -87.72 41.97, -87.73 41.97, -87.73 41.96))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.73, 41.96], [-87.72, 41.96], [-87.72, 41.97], [-87.73, 41.97], [-87.73, 41.96] ] ] } ",POINT(-87.7249999999951 41.9649999776613)
540,41.97,-87.81,10,30,49,8,1,1,0,248211,B3-1,"POLYGON((-87.81 41.97, -87.8 41.97, -87.8 41.98, -87.81 41.98, -87.81 41.97))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.81, 41.97], [-87.8, 41.97], [-87.8, 41.98], [-87.81, 41.98], [-87.81, 41.97] ] ] } ",POINT(-87.804999999997 41.9749999776343)
594,41.99,-87.69,48,31,51,26,9,10,3,1437380,B3-2,"POLYGON((-87.69 41.99, -87.68 41.99, -87.68 42, -87.69 42, -87.69 41.99))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.69, 41.99], [-87.68, 41.99], [-87.68, 42], [-87.69, 42], [-87.69, 41.99] ] ] } ",POINT(-87.6850000000206 41.9949999774859)
613,42,-87.66,110,36,60,79,16,13,2,4432390,PD 34,"POLYGON((-87.66 42, -87.65 42, -87.65 42.01, -87.66 42.01, -87.66 42))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.66, 42], [-87.65, 42], [-87.65, 42.01], [-87.66, 42.01], [-87.66, 42] ] ] } ",POINT(-87.6550000000055 42.0049999775374)
621,42.01,-87.68,18,30,49,6,6,5,1,584772,B1-2,"POLYGON((-87.68 42.01, -87.67 42.01, -87.67 42.02, -87.68 42.02, -87.68 42.01))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.68, 42.01], [-87.67, 42.01], [-87.67, 42.02], [-87.68, 42.02], [-87.68, 42.01] ] ] } ",POINT(-87.6750000000117 42.0149999774978)
104,41.73,-87.66,20,27,44,11,6,2,1,1157632,C2-2,"POLYGON((-87.66 41.73, -87.65 41.73, -87.65 41.74, -87.66 41.74, -87.66 41.73))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.66, 41.73], [-87.65, 41.73], [-87.65, 41.74], [-87.66, 41.74], [-87.66, 41.73] ] ] } ",POINT(-87.6549999999973 41.734999978593)
156,41.75,-87.56,35,32,53,14,15,6,0,1371206,B3-2,"POLYGON((-87.56 41.75, -87.55 41.75, -87.55 41.76, -87.56 41.76, -87.56 41.75))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.56, 41.75], [-87.55, 41.75], [-87.55, 41.76], [-87.56, 41.76], [-87.56, 41.75] ] ] } ",POINT(-87.5549999999975 41.7549999785206)
159,41.76,-87.73,3,24,39,1,0,2,0,43907,PMD13,"POLYGON((-87.73 41.76, -87.72 41.76, -87.72 41.77, -87.73 41.77, -87.73 41.76))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.73, 41.76], [-87.72, 41.76], [-87.72, 41.77], [-87.73, 41.77], [-87.73, 41.76] ] ] } ",POINT(-87.7249999999854 41.7649999784979)
306,41.83,-87.64,27,28,46,12,4,10,1,920641,RS-3,"POLYGON((-87.64 41.83, -87.63 41.83, -87.63 41.84, -87.64 41.84, -87.64 41.83))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.64, 41.83], [-87.63, 41.83], [-87.63, 41.84], [-87.64, 41.84], [-87.64, 41.83] ] ] } ",POINT(-87.6350000000023 41.834999978255)
